0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00
5.370815472563414406e-02,2.117140115756978247e+00,5.012436928848106987e+00
1.071569868696755634e-01,2.233946934140421892e+00,5.024844510498486905e+00
1.603403691074314352e-01,2.350386960644494039e+00,5.037216381973504298e+00
2.132573661045599478e-01,2.466433947204011101e+00,5.049547526239718920e+00
2.659101753713877248e-01,2.582071945241845690e+00,5.061835146281854492e+00
3.183023806597493066e-01,2.697296895279608808e+00,5.074079165376526923e+00
3.704378041454954307e-01,2.812116275410292854e+00,5.086283336338977890e+00
4.228232582047927179e-01,2.925457455270598306e+00,5.098838195835990739e+00
5.032055647943940446e-01,2.984851887786704072e+00,5.102209642988630556e+00
5.835945185375367439e-01,3.044234139952330498e+00,5.105576994981398720e+00
6.639835428013513008e-01,3.103616252263670994e+00,5.108944285944628128e+00
7.443725627478439133e-01,3.162998348579430186e+00,5.112311592818936212e+00
8.247607647354208149e-01,3.222380650485965781e+00,5.115688286031306653e+00
8.893535027778414204e-01,3.305413576476337045e+00,5.146174049266561745e+00
9.418941293220448596e-01,3.407887156534745721e+00,5.186706033108613667e+00
9.947311670935250483e-01,3.510860282017896683e+00,5.227946056879119396e+00
1.057480502031258096e+00,3.600702789354007116e+00,5.284450582652033823e+00
1.120694518067068213e+00,3.691993253062551439e+00,5.339753819116689115e+00
1.183848393290976242e+00,3.785216605662514056e+00,5.393226151493461629e+00
1.251240230251512875e+00,3.874995868415435307e+00,5.449597734770450508e+00
1.328013142026619464e+00,3.955339123026271331e+00,5.511515241321769842e+00
1.416960801358818411e+00,4.022673370098285517e+00,5.576316624960882429e+00
1.525783162282915217e+00,4.064990509744766278e+00,5.634560942075460765e+00
1.648699095340091070e+00,4.085622468277744446e+00,5.671412693223381929e+00
1.776011497853458021e+00,4.098124078550569038e+00,5.690914438304227829e+00
1.905093784392269951e+00,4.108678950359653470e+00,5.701573613263366980e+00
2.035917340075647175e+00,4.119395969239215916e+00,5.708848566875893482e+00
2.168842115384970626e+00,4.131164883061209103e+00,5.715960192442876675e+00
2.304065340895228520e+00,4.144343283165838443e+00,5.724157605627503642e+00
2.441619656640037217e+00,4.158613276700284800e+00,5.731660826677852150e+00
2.581532996247388301e+00,4.174103455182184064e+00,5.737827436311436102e+00
2.723749956139639217e+00,4.191361382971126481e+00,5.743505747709386711e+00
2.868097228478761362e+00,4.210856158369451485e+00,5.748995331041800938e+00
3.014332647853819047e+00,4.233033842392774915e+00,5.754383732220540004e+00
3.162208790681224180e+00,4.258307412447980056e+00,5.759666485141202052e+00
3.311529702325334057e+00,4.287047036536866251e+00,5.764885044359446375e+00
3.462199954183994066e+00,4.319570014618850706e+00,5.770041620134494842e+00
3.614224363482759994e+00,4.356173422493390568e+00,5.775136231099295969e+00
3.767649413962686378e+00,4.397182290353955025e+00,5.780177058920328292e+00
3.922441712913330214e+00,4.442997554970098406e+00,5.785169147239209053e+00
4.078309176029700112e+00,4.494117674941390916e+00,5.790097490091477894e+00
4.234490096266620540e+00,4.551101702623111755e+00,5.794906071769451827e+00
4.389562447543873702e+00,4.614445281529985010e+00,5.799478668831826944e+00
4.541358925176806061e+00,4.684362842879701283e+00,5.803628457435631383e+00
4.687091562124676258e+00,4.760517651096628278e+00,5.807106373542223032e+00
4.823754562979336136e+00,4.841809331886267387e+00,5.809657657731242431e+00
4.948606850346884301e+00,4.926513581439555090e+00,5.812155829360810877e+00
5.043811666990894338e+00,5.013431164751788849e+00,5.840627837936679612e+00
5.086008511007665156e+00,5.076122044325242832e+00,5.846695146299780710e+00
5.136766493993878413e+00,5.138488754306243855e+00,5.845148671476824376e+00
5.195098675207931116e+00,5.202902091869865409e+00,5.841991762228277096e+00
5.258749727619149716e+00,5.269307527446704498e+00,5.838016238560180149e+00
5.325408763800524525e+00,5.337041139716189875e+00,5.833593873548383435e+00
5.393115819052545667e+00,5.405134359317532500e+00,5.829041997833669164e+00
5.460309885075443681e+00,5.473126468150220525e+00,5.825471204485475951e+00
5.529883800328695642e+00,5.547467451786593173e+00,5.825325949362753164e+00
5.599506138455462967e+00,5.623338147263748255e+00,5.826044734644642453e+00
5.669801673236657180e+00,5.700761172906411822e+00,5.826530039970577945e+00
5.739213071105830899e+00,5.776948813758767010e+00,5.827095714321314901e+00
5.809344039891945144e+00,5.851317133765949308e+00,5.825203472961501205e+00
5.880241624611604045e+00,5.921077330496350655e+00,5.819612107180816452e+00
5.950378594723752634e+00,5.981882778875283968e+00,5.813187010725414439e+00
6.020852750983618940e+00,6.031514231792497682e+00,5.805701403114333026e+00
6.092900657138932807e+00,6.069089120449063124e+00,5.797018757471515293e+00
6.167555447752987696e+00,6.095325165161425751e+00,5.786961494435313824e+00
6.246165897500876696e+00,6.114426599628126624e+00,5.765887910988667819e+00
6.305329254676254713e+00,6.246268751846312917e+00,5.744453562585697171e+00
6.356733214835100121e+00,6.386789874960566493e+00,5.729548129530030565e+00
6.401144619123932067e+00,6.530446998226335786e+00,5.713978307830512193e+00
6.439390236897748032e+00,6.673899244980906253e+00,5.698128386458050976e+00
6.472652304027036507e+00,6.814770792833924062e+00,5.682302443918527679e+00
6.502107811237650914e+00,6.951664440622630003e+00,5.666685340813458538e+00
6.528714967851081852e+00,7.083961190591832491e+00,5.651365197035741694e+00
6.553155194340539502e+00,7.211542082527163444e+00,5.636366642872613575e+00
6.684659185647830348e+00,7.214047301872458462e+00,5.618042922223157376e+00
6.815930184737249320e+00,7.219424769455613955e+00,5.607229830579679053e+00
6.946484999604564337e+00,7.227790905926757326e+00,5.596702706314144571e+00
7.076452563418839325e+00,7.238958827306174904e+00,5.586429593216225342e+00
7.205713759105248251e+00,7.252970892835225669e+00,5.576430251416431894e+00
7.333805422851006561e+00,7.270164046154033777e+00,5.566766951903079352e+00
7.454348392761184883e+00,7.296160769107451038e+00,5.558212819953550543e+00
7.527796616241452021e+00,7.372557923786438039e+00,5.528117978218445749e+00
7.596226037048343649e+00,7.445463887113223045e+00,5.527319958244314435e+00
7.664718128455325186e+00,7.518312800650196692e+00,5.526534139395432810e+00
7.733238211669016593e+00,7.591138326829911520e+00,5.525753523259303357e+00
7.801761643225596288e+00,7.663961760463911865e+00,5.524973603987301196e+00
7.870285916030200113e+00,7.736785013480640849e+00,5.524193934135518624e+00
7.938810746987632783e+00,7.809608186268493846e+00,5.523414458650799830e+00
8.007335993634260518e+00,7.882431294415377820e+00,5.522635145963779912e+00
8.075861544620003940e+00,7.955254350391089524e+00,5.521855970697569838e+00
8.144387162071256014e+00,8.028077455227068171e+00,5.521076888443665176e+00
8.245858489864506424e+00,8.084915318773472137e+00,5.514184058031807112e+00
8.364380874494042217e+00,8.133734220653501268e+00,5.507943581219029383e+00
8.481846824578571642e+00,8.184129022061625847e+00,5.501891485505848500e+00
8.598141376777839184e+00,8.236139270003260293e+00,5.495840785136811846e+00
8.713054391895218131e+00,8.289887610247991034e+00,5.488689394350667605e+00
8.825443265572284091e+00,8.345904801083868563e+00,5.475430404423504704e+00
8.867701465606874223e+00,8.434019863198223277e+00,5.419724004220218383e+00
8.873956261658385358e+00,8.536622350597333764e+00,5.407672007357332333e+00
8.882602845857881846e+00,8.635544279720029692e+00,5.399111286465627657e+00
8.894755969226835646e+00,8.730384680182810442e+00,5.391623554377425798e+00
8.911711496918490738e+00,8.820946716414097111e+00,5.388134465223201275e+00
8.937583930562917445e+00,8.876200588620378085e+00,5.384636563389978647e+00
8.992893350653746509e+00,8.902426942611363359e+00,5.378406230599924065e+00
9.051835799278013184e+00,8.930445622860961663e+00,5.385724800691846781e+00
9.116347705657194211e+00,8.957389421768713333e+00,5.392108150853700543e+00
9.197948226393885207e+00,8.979535117419192858e+00,5.376447318296576405e+00
9.276784356217588012e+00,9.005581828547533974e+00,5.352475578265466716e+00
9.352223547509979085e+00,9.038455097057935816e+00,5.327423155531393562e+00
9.407678439484440602e+00,9.083498940631182350e+00,5.294943355162453180e+00
9.436375870914924135e+00,9.140992052027934633e+00,5.267974377067926817e+00
9.453890733700562876e+00,9.203044855712565919e+00,5.252208061105865688e+00
9.468920404639662891e+00,9.260089209550077527e+00,5.242241563553122319e+00
9.479705594990594619e+00,9.310508006236281275e+00,5.242574689693038081e+00
9.520559751873458154e+00,9.348977936709339076e+00,5.260869461322348783e+00
9.569850710517126657e+00,9.386805482680705026e+00,5.280284560429926444e+00
9.617733066297111222e+00,9.427549692653748536e+00,5.298818297928606036e+00
9.664220028167751053e+00,9.471669299388056018e+00,5.317076795106276066e+00
9.709403565904841216e+00,9.519851416764618435e+00,5.335716887385789420e+00
9.753388483560854638e+00,9.572577175712270403e+00,5.355274747737308161e+00
9.796271072209673747e+00,9.630058162983335279e+00,5.376089910071583766e+00
9.838159207524748595e+00,9.692431696221039061e+00,5.398329075340433825e+00
9.879183262135500243e+00,9.759860618340633565e+00,5.421998093188212131e+00
1.000000000000000000e+01,1.000000000000000000e+01,5.500000000000000000e+00
